ASIN,dateId,CategoryID,Delivery_time_days,MainRankingValue,AmazonGlobal_Shipping,Estimated_Import_Charge,PriceGroup
B0DPP5QZ5F,113,3,0,110625.0,25.27,15.77,Very Low Income
B0DLP9VVLQ,1,3,0,978757.0,26.71,14.82,Low Income
B0DRFLR7J5,1,3,0,60650.0,27.49,28.47,Low Income
B0DNYV77KG,1,3,0,30779.0,47.93,146.23,Upper-Middle Income
B0DP952ZPN,1,3,0,23242.0,36.88,97.23,Lower-Middle Income
B0DRVB2142,1,3,0,389130.0,,,Low Income
B0DKNRD1BF,1,3,0,283807.0,,,Low Income
B0DMW243NT,35,3,0,15324.0,39.23,34.42,Low Income
B0DR1MTVRM,1,3,0,14401.0,30.18,55.93,Lower-Middle Income
B0DM5DVF57,1,3,0,377076.0,25.43,5.17,Very Low Income
B0DRVF5TN3,1,3,0,1009457.0,25.21,24.21,Low Income
B0DPH74CM2,1,3,0,520016.0,31.67,0.00,Low Income
B0DNZ5D9SM,1,3,0,4242.0,28.98,0.00,Low Income
B0DMQZDYLY,1,3,0,76165.0,26.47,16.65,Very Low Income
B0DMFLZXTX,1,3,0,255151.0,30.07,27.38,Low Income
B0DNMFDGTM,1,3,54,1174809.0,144.76,0.00,Lower-Middle Income
B0DP8XZ4DT,1,3,0,792120.0,33.89,7.16,Low Income
B0DKXM1V9L,152,3,0,1126346.0,45.22,39.83,Lower-Middle Income
B0DPW9L1H3,1,3,0,833799.0,34.33,50.09,Lower-Middle Income
B0DPFMFDLN,1,3,0,255722.0,53.92,0.00,Lower-Middle Income
B0DRNVKVRV,1,3,0,556641.0,35.33,0.00,Low Income
B0DS2P7X6H,1,3,0,194973.0,,,
B0DJ746H29,161,3,0,272303.0,274.96,57.93,Upper-Middle Income
B0DRZGTZ9Y,1,3,0,1389108.0,56.51,64.67,Lower-Middle Income
B0DP41T7M2,6,3,0,1151113.0,32.70,0.00,Low Income
B0DS2C3WWP,1,3,0,1176893.0,,,Lower-Middle Income
B0DRZZXGWB,1,3,0,1284664.0,,,Lower-Middle Income
B0DRJ2W2RD,1,3,0,603583.0,27.62,19.95,Lower-Middle Income
B0D4L5HBJN,1,3,0,517108.0,49.41,50.13,Low Income
B0DHLLWV6N,1,3,0,239592.0,30.23,31.74,Low Income
B0DHLLLSK1,1,3,0,188270.0,30.23,31.74,Low Income
B0DNQ4DPYF,1,3,0,4716.0,65.53,10.97,Lower-Middle Income
B0D5Y9MM4W,1,3,0,80794.0,36.12,32.23,Low Income
B0DQJCKSHW,1,3,0,303758.0,25.06,9.35,Very Low Income
B0DPDMLCRN,1,3,0,26100.0,59.26,0.00,Low Income
B0DPD7M71H,1,3,0,113396.0,108.56,105.68,Lower-Middle Income
B0DNF1FX19,1,3,0,1135677.0,29.66,23.71,Low Income
B0DRV1MM5W,1,3,0,158987.0,25.79,35.29,Low Income
B0DKJZFVDF,1,3,0,1948855.0,58.35,0.00,Lower-Middle Income
B0DPQLS4B4,1,3,0,278678.0,26.35,24.72,Very Low Income
B0DLPFHQ72,1,3,0,107119.0,35.72,38.47,Low Income
B0DLTJNJ9W,1,3,0,748176.0,,,Lower-Middle Income
B0DP5BHWJ2,1,3,0,391919.0,37.22,32.81,Low Income
B0DJSRYJ98,1,3,0,84889.0,25.05,10.10,Very Low Income
B0DS4FTM6V,1,3,0,123051.0,25.95,26.79,Low Income
B0CZXYJ3XN,1,3,0,46211.0,60.62,31.50,Lower-Middle Income
B0DJ2TP7ZS,1,3,0,58365.0,35.88,41.18,Low Income
B0DS12T9YQ,1,3,0,378657.0,25.48,15.05,Low Income
B0DNFFM88X,1,3,0,733209.0,57.07,29.26,Low Income
B0DS4N9MMN,1,3,0,902308.0,30.73,52.45,Lower-Middle Income
B0DRNCMSP8,1,3,23,199012.0,59.90,93.46,Lower-Middle Income
B0DS1TK35X,1,3,0,342323.0,25.83,28.20,Low Income
B0DNQC4NK6,1,3,0,212165.0,36.46,0.00,Low Income
B0DMTV411T,1,3,0,567.0,25.19,11.49,Low Income
B0DRT74TFQ,1,3,0,714760.0,25.11,9.36,Very Low Income
B0DP3C84VW,1,3,0,283056.0,26.67,27.17,Low Income
B0DJVL5L6P,1,3,0,852058.0,118.83,76.40,Lower-Middle Income
B0DPMMQ6D3,1,3,0,4716.0,54.64,74.48,Lower-Middle Income
B0DJVL7SHS,1,3,0,170066.0,119.11,73.28,Lower-Middle Income
B0DMZ7JQPT,1,3,0,1283627.0,33.73,0.00,Low Income
B0DR797QZ4,1,3,0,1169075.0,67.48,36.50,Low Income
B0DPH4SWPL,1,3,0,133144.0,26.03,21.06,Low Income
B0DRSB783H,1,3,0,681490.0,25.43,17.90,Very Low Income
B0DPH3SVXT,1,3,0,113086.0,26.95,27.32,Low Income
B0DPDKLFBY,1,3,0,51025.0,73.35,116.12,Lower-Middle Income
B0DPPF3MW5,1,3,0,878594.0,25.23,13.69,Low Income
B0DNHZFKS9,1,3,0,1545227.0,28.18,0.00,Low Income
B0DPDKDCTH,1,3,0,714412.0,95.60,150.16,Upper-Middle Income
B0DRJFVT5G,1,3,0,526878.0,27.03,25.73,Low Income
B0DRVV7RPC,1,3,23,742849.0,36.96,11.15,Lower-Middle Income
B0DP23HXV8,1,3,0,100282.0,30.20,33.89,Low Income
B0DRG1SBJW,1,3,0,833743.0,25.07,12.52,Low Income
B0DP6293TN,158,3,0,350680.0,27.63,15.08,Low Income
B0DRTT2GFJ,1,3,0,28279.0,34.49,25.15,Low Income
B0DS1PV2MP,1,3,0,394282.0,29.36,15.03,Low Income
B0DRWLK5FY,1,3,0,227714.0,25.28,13.37,Low Income
B0DRG28YQL,1,3,25,287630.0,25.07,10.81,Low Income
B0DRG4DG5Y,1,3,26,1298211.0,25.07,11.03,Low Income
B0DRG1QJ74,1,3,0,1789486.0,25.07,11.03,Low Income
B0DKS8BDKH,1,3,0,260328.0,25.87,21.37,Very Low Income
B0DRWTV85D,1,3,0,91067.0,26.25,23.17,Low Income
B0DMVS78B3,1,3,0,2560.0,27.34,23.29,Low Income
B0DR8CBNQH,1,3,0,568313.0,25.79,11.39,Low Income
B0DQKF3GMV,1,3,0,277776.0,96.21,80.70,Lower-Middle Income
B0DP779Y7X,1,3,0,1146528.0,35.09,0.00,Low Income
B0DRJLMH45,1,3,0,1701881.0,26.23,15.22,Low Income
B0DPHLKXXF,1,3,0,531798.0,53.95,44.58,Low Income
B0DPMV3F43,1,3,0,376227.0,27.74,35.54,Low Income
B0DPMRZ5ZT,1,3,0,932359.0,27.74,33.93,Low Income
B0DPMQR1H1,1,3,0,380413.0,27.74,40.92,Low Income
B0D5D4KTKP,1,3,0,382777.0,53.12,0.00,Lower-Middle Income
B0DP4S2XMH,1,3,0,281901.0,25.63,18.16,Very Low Income
B0DMNV6DBZ,1,3,0,952050.0,151.73,147.74,Lower-Middle Income
B0DR2ZZF3L,1,3,0,671.0,25.72,18.22,Very Low Income
B0DS5ZPZMZ,1,3,0,776768.0,80.33,124.78,Lower-Middle Income
B0DNXTBB95,1,3,0,1376550.0,,,Low Income
B0DLNBXQC2,1,3,0,409370.0,28.22,6.76,Low Income
B0DNCWJP7C,1,3,0,302472.0,25.49,18.21,Very Low Income
B0DNDQ88WN,1,3,0,142817.0,61.50,0.00,Lower-Middle Income
B0DQKCQDSJ,1,3,23,665623.0,26.23,21.52,Very Low Income
B0DMPYBL14,1,3,0,696348.0,30.90,14.22,Very Low Income
B0DNDQLZM8,1,3,0,351535.0,64.69,0.00,Lower-Middle Income
B0DNDQYR4R,1,3,0,173926.0,59.50,0.00,Lower-Middle Income
B0DNDQBXZ7,1,3,0,283603.0,60.70,0.00,Lower-Middle Income
B0DMW1VY55,118,3,0,807096.0,45.87,0.00,Low Income
B0DNHQ28YL,1,3,0,180178.0,25.79,21.31,Very Low Income
B0DNZ4723L,1,3,0,175178.0,25.50,12.62,Very Low Income
B0DMW26B25,118,3,0,335629.0,41.32,0.00,Low Income
B0DMW388YY,118,3,0,713689.0,42.00,0.00,Low Income
B0DMW56GG7,118,3,0,747450.0,42.00,0.00,Low Income
B0DNDQPTZW,1,3,0,144151.0,61.50,0.00,Lower-Middle Income
B0DMW18K7P,118,3,0,400038.0,42.00,0.00,Low Income
B0DMW1WLRX,1,3,0,749609.0,41.77,0.00,Low Income
B0DMW2ZJ5B,1,3,0,575621.0,41.54,0.00,Low Income
B0DRZ6F8MW,1,3,0,2007969.0,107.85,0.00,Upper-Middle Income
B0DNS3VC57,1,3,0,1112738.0,26.55,12.65,Very Low Income
B0DJ6NNTC1,1,3,0,240239.0,31.49,45.87,Lower-Middle Income
B0DS41XK76,1,3,0,4050.0,25.51,9.60,Very Low Income
B0DPKQ73DV,1,3,0,253540.0,25.03,23.03,Low Income
B0DJKN6FSL,1,3,0,130150.0,69.40,107.20,Lower-Middle Income
B0DK6CMD2L,1,3,0,116386.0,26.75,13.37,Low Income
B0DLWDFXS2,1,3,0,,43.07,21.00,Low Income
B0DP72NLFM,1,3,0,1163959.0,26.49,0.00,Very Low Income
B0DP76VRC6,1,3,0,2853342.0,25.59,18.57,Low Income
B0DKNFNZ7J,1,3,0,1113358.0,71.47,156.24,Upper-Middle Income
B0DP7784ZD,1,3,0,829203.0,28.43,0.00,Low Income
B0DP4K8RX8,1,3,0,478130.0,29.66,0.00,Low Income
B0DMW4W23L,1,3,0,215799.0,53.62,55.62,Low Income
B0DQ56N7ZZ,1,3,0,40095.0,26.82,25.41,Low Income
B0DMNP6R5B,1,3,0,956234.0,33.16,6.57,Low Income
B0DS2SQR3Z,1,3,0,304702.0,25.03,13.82,Low Income
B0DNR5MM2Z,1,3,0,867132.0,39.34,47.93,Low Income
B0DQKX1VFT,1,3,0,813825.0,,,Very Low Income
B0DRJGLDKV,1,3,0,254380.0,25.15,18.09,Very Low Income
B0DNSJPXXL,1,3,0,713916.0,,,Low Income
B0DNPWN7QS,82,3,0,1051972.0,29.70,37.37,Low Income
B0DPHL2V73,1,3,0,232564.0,25.64,14.14,Low Income
B0DNDZCQWH,119,3,0,799208.0,27.10,19.36,Very Low Income
B0DNHKMP7Y,1,3,0,124078.0,80.85,62.54,Lower-Middle Income
B0DQ81SX31,1,3,0,29136.0,26.23,4.16,Very Low Income
B0DNW3SP4H,108,3,0,1516042.0,,,Low Income
B0DS22VBH4,1,3,26,632408.0,120.75,0.00,Lower-Middle Income
B0DNW45JG2,108,3,0,1326934.0,28.98,14.89,Low Income
B0DQ85GGDY,1,3,0,310804.0,25.03,23.25,Very Low Income
B0DRW3FZ2B,1,3,0,38540.0,43.74,79.36,Lower-Middle Income
B0DQH512NY,104,3,0,1382905.0,29.78,26.83,Low Income
B0DJT1DQKF,1,3,0,9438.0,32.73,0.00,Low Income
B0DNLY14HN,1,3,0,71071.0,90.35,43.71,Low Income
B0DNZKBJ9N,105,3,0,269428.0,35.80,14.83,Low Income
B0DFQ5R4ZH,184,3,0,234863.0,35.56,33.65,Low Income
B0DPHC4YRF,1,3,0,267894.0,42.15,0.00,Low Income
B0DN62K4ZS,1,3,0,217346.0,27.60,28.19,Low Income
B0DMW53D5K,1,3,0,202713.0,,,Lower-Middle Income
B0DRY1R113,1,3,0,42462.0,212.52,141.45,Upper-Middle Income
B0DS1K9JKK,1,3,0,86246.0,25.47,9.73,Very Low Income
B0DMSKTKPG,1,3,0,3498.0,82.88,60.45,Lower-Middle Income
B0DMSQL7ZP,61,3,0,1446407.0,40.26,0.00,Low Income
B0DRNSH9GR,1,3,0,59476.0,25.61,13.49,Low Income
B0DP9LDPS3,1,3,0,1296408.0,32.36,31.84,Low Income
B0DP62NBHR,1,3,0,346084.0,26.65,0.00,Very Low Income
B0DRN8SX1D,1,3,0,304027.0,25.15,9.90,Very Low Income
B0DRV4C216,1,3,0,629836.0,28.94,20.46,Low Income
B0DRZZMHHS,1,3,0,338127.0,26.32,36.94,Low Income
B0DP425ZWN,115,3,0,294089.0,31.57,0.00,Low Income
B0DRJ72THL,1,3,0,401911.0,123.99,83.40,Lower-Middle Income
B0DP62BH7L,1,3,0,1141719.0,26.35,7.21,Low Income
B0DP62Q2MS,158,3,0,499932.0,26.60,0.00,Low Income
B0DP9MWCBM,1,3,0,590908.0,31.72,35.24,Low Income
B0DP8CQ6N8,1,3,23,1104316.0,26.45,22.13,Low Income
B0DRBG7NDS,1,3,47,1076483.0,123.74,72.88,Lower-Middle Income
B0DHLM9WZS,1,3,0,998271.0,29.57,31.36,Low Income
B0DP9K38DW,154,3,0,393310.0,25.59,21.75,Low Income
B0DHLNC2X4,1,3,0,491112.0,28.39,33.45,Low Income
B0DP61ZKMH,1,3,0,555982.0,26.83,0.00,Low Income
B0DQ8KNHZG,1,3,0,217123.0,84.44,0.00,Lower-Middle Income
B0DHLKH4YD,1,3,0,632523.0,28.39,30.76,Low Income
B0DPMPMVLR,75,3,0,99374.0,50.49,0.00,Low Income
B0DQRH55VD,1,3,0,250928.0,25.46,9.71,Very Low Income
B0DRNN8NX4,76,3,0,429644.0,32.97,35.41,Low Income
B0DMVVP1RK,1,3,0,498129.0,53.12,27.90,Low Income
B0DM5FBH1R,1,3,0,121506.0,46.97,0.00,Lower-Middle Income
B0DHLMHH3J,1,3,0,833309.0,29.57,29.75,Low Income
B0DP9KHLB5,1,3,0,688902.0,28.53,27.60,Low Income
B0D1PHFFK1,1,3,0,955720.0,25.03,9.60,Very Low Income
B0DNNKWBYN,1,3,0,55707.0,25.27,9.93,Very Low Income
B0DPMVZRGN,1,3,0,738631.0,30.22,29.05,Low Income
B0DP61KLJF,1,3,0,711045.0,30.24,26.91,Low Income
B0DKDVCXHC,1,3,0,195530.0,43.44,63.66,Low Income
B0DHLMG676,1,3,0,531094.0,29.57,31.36,Low Income
B0DHLPKBD4,1,3,0,1194690.0,29.57,39.43,Low Income
B0DHLMF4D6,1,3,0,485331.0,29.57,30.29,Low Income
B0DPPY88LT,1,3,0,440032.0,25.68,10.04,Very Low Income
B0DRBFC4CS,1,3,55,1065539.0,,,Lower-Middle Income
B0DHLLHCPS,1,3,0,586277.0,29.57,31.36,Low Income
B0DHLLTD28,1,3,26,504447.0,28.39,30.76,Low Income
B0DMVB2FWX,1,3,0,587231.0,73.45,0.00,Lower-Middle Income
B0DM5F3BKZ,1,3,0,729661.0,48.24,0.00,Lower-Middle Income
B0DK4THQ92,1,3,0,204346.0,62.10,49.98,Lower-Middle Income
B0DMZLZ3YP,1,3,0,950196.0,,,Low Income
B0DNS7ZJWQ,48,3,0,40474.0,87.23,18.49,Lower-Middle Income
B0DLRQJPZV,1,3,0,479030.0,63.61,68.00,Lower-Middle Income
B0DPKD9H3D,1,3,0,533474.0,25.79,49.81,Lower-Middle Income
B0DRG8W958,1,3,0,1158076.0,25.39,11.57,Low Income
B0DBQB8MRJ,1,3,0,242918.0,25.38,14.71,Low Income
B0DLV56K4C,1,3,0,345787.0,25.75,0.00,Very Low Income
B0DR2VB4NQ,1,3,0,546992.0,25.90,16.18,Low Income
B0DQYG2PG4,1,3,0,1238238.0,25.91,13.99,Low Income
B0DKFYMM8Z,1,3,0,286891.0,58.80,0.00,Lower-Middle Income
B0DPPMJDZH,1,3,0,27746.0,26.95,0.00,Very Low Income
B0DPMM57RL,1,3,26,92758.0,45.33,0.00,Lower-Middle Income
B0DRYJC7DB,1,3,0,46792.0,25.22,11.52,Low Income
B0DRYFPGL5,1,3,0,137836.0,25.22,10.46,Very Low Income
B0DHR675GK,1,3,0,109316.0,35.90,110.53,Upper-Middle Income
B0DP4MNXJ7,1,3,0,539722.0,25.35,18.14,Very Low Income
B0DNMXY1PD,1,3,0,37512.0,57.53,0.00,Lower-Middle Income
B0DM4W9ZMB,124,3,0,105455.0,28.02,14.90,Low Income
B0DRY9MPXF,1,3,0,636750.0,,,Upper-Middle Income
B0DM9N2NK6,1,3,0,1340382.0,,,Lower-Middle Income
B0DPWFQLRH,1,3,0,902377.0,71.67,53.46,Low Income
B0DGXP6VF3,1,3,0,739074.0,27.70,11.36,Very Low Income
B0DN5DRRPB,1,3,0,13749.0,37.20,65.10,Lower-Middle Income
B0DLGFPS5M,1,3,26,66499.0,28.94,22.49,Very Low Income
B0DPGWNYNQ,1,3,0,1048312.0,27.14,33.83,Low Income
B0DK4ZTBBN,34,3,0,27278.0,224.49,127.36,Upper-Middle Income
B0DRXZ8D93,1,3,0,473634.0,152.67,120.44,Upper-Middle Income
B0DL5H7596,1,3,0,549703.0,29.38,15.98,Low Income
B0DRY2332Z,1,3,0,1716742.0,27.54,18.13,Low Income
B0DKNYFHG8,1,3,0,98924.0,25.35,0.00,Low Income
B0DRXXKN21,1,3,0,765792.0,,,Low Income
B0DL5THXZ8,1,3,78,728810.0,68.88,84.31,Lower-Middle Income
B0DNYVZB35,154,3,0,199853.0,72.75,53.04,Low Income
B0DNM3PH2N,172,3,0,198144.0,53.04,23.44,Low Income
B0DR53MR5H,1,3,0,35587.0,25.39,0.00,Low Income
B0DR51KXZM,1,3,0,693370.0,25.39,0.00,Low Income
B0DMS4RMFK,1,3,0,7406.0,31.57,0.00,Low Income
B0DHLL42YQ,1,3,0,345514.0,28.39,38.83,Low Income
B0DHLN34TJ,1,3,0,1408073.0,28.39,30.76,Low Income
B0DHLJRY42,1,3,0,1587301.0,29.57,31.36,Low Income
B0DHLNMLKR,1,3,0,390066.0,28.39,33.45,Low Income
B0DHLKQC9K,1,3,0,1749889.0,28.39,28.07,Low Income
B0DHLMPNVL,1,3,26,912177.0,28.39,33.45,Low Income
B0DRRC9N88,1,3,0,1057545.0,26.81,27.22,Low Income
B0DRRK2WFX,1,3,0,1699541.0,26.81,27.22,Low Income
B0DMNVPRWG,1,3,0,251842.0,,,Very Low Income
B0DKSLZTQK,1,3,0,152436.0,159.25,132.96,Lower-Middle Income
B0DNHN28HQ,135,3,23,38305.0,80.69,128.59,Lower-Middle Income
B0DRVP64VG,1,3,0,145528.0,25.51,0.00,Very Low Income
B0DKNLY725,1,3,0,445946.0,,,
B0DNMLJC9P,135,3,0,553578.0,36.01,55.01,Lower-Middle Income
B0DMW898JW,61,3,0,248631.0,30.18,38.66,Low Income
B0DR2SYV4L,1,3,0,265553.0,26.47,4.17,Very Low Income
B0DRVKF41R,1,3,0,441547.0,25.42,0.00,Very Low Income
B0DPS1TG57,1,3,0,149984.0,27.50,23.83,Very Low Income
B0DR55YQ43,1,3,0,601785.0,28.74,0.00,Low Income
B0DH2M9YMJ,1,3,0,185716.0,,,Very Low Income
B0DHZLG6QP,1,3,0,1066108.0,27.46,4.27,Very Low Income
B0DGFXW9R4,1,3,0,70877.0,54.75,62.18,Lower-Middle Income
B0DPQ3Q9B3,1,3,0,29059.0,25.85,13.56,Low Income
B0DJJNGG46,1,3,0,233057.0,64.21,28.18,Low Income
B0DFY738YL,214,3,0,30771.0,70.91,49.65,Lower-Middle Income
B0DNMPQS1N,1,3,0,76877.0,36.88,51.04,Lower-Middle Income
B0DNQBJKVJ,1,3,0,192154.0,54.52,0.00,Low Income
B0DNQG3GD2,1,3,55,389383.0,55.51,0.00,Low Income
B0DRVCXQ76,1,3,0,952963.0,29.78,32.09,Low Income
B0DP4PFSFR,1,3,0,434722.0,25.77,8.44,Very Low Income
B0DLNR71JH,95,3,0,81728.0,52.88,8.72,Low Income
B0DJZXTQZN,1,3,0,932538.0,46.97,108.04,Lower-Middle Income
B0DRTYVY3W,1,3,0,509005.0,25.07,21.65,Low Income
B0CLDVQY63,1,3,0,71074.0,25.73,0.00,Very Low Income
B0DR8NMLGS,1,3,0,39154.0,25.72,23.96,Low Income
B0CLDTCS32,1,3,0,12917.0,25.87,0.00,Very Low Income
B0CLDTSHT4,1,3,0,12666.0,25.79,21.30,Very Low Income
B0DNM48PND,1,3,0,328863.0,25.03,11.72,Low Income
B0DPLWL79C,1,3,0,104249.0,26.00,20.18,Very Low Income
B0DRP4TM2G,1,3,0,331562.0,37.91,41.80,Low Income
B0DQQF5YLT,1,3,0,112923.0,56.98,188.29,Upper-Middle Income
B0DRCW3SQ7,69,3,0,2470307.0,26.02,15.85,Low Income
B0DJZ56NCT,1,3,0,69579.0,25.47,9.98,Very Low Income
B0DJZ592LD,1,3,0,103063.0,25.67,9.48,Very Low Income
B0DNP3625Q,82,3,0,272671.0,29.69,29.85,Low Income
B0DQXL5MQW,1,3,0,1433576.0,,,Low Income
B0DMVJDNV5,1,3,0,30269.0,31.57,16.36,Low Income
B0DMVBVJLW,1,3,0,410905.0,40.48,0.00,Low Income
B0DNQSSLFW,1,3,0,142683.0,55.28,26.61,Low Income
B0DQDM39TZ,1,3,0,819792.0,26.52,16.34,Low Income
B0DRT1XVZR,1,3,23,556279.0,,,Low Income
B0DRSZDDW1,1,3,0,738727.0,25.07,9.88,Very Low Income
B0DRNHV5FG,1,3,0,592988.0,26.39,43.14,Low Income
B0DRCPKS8C,1,3,0,350805.0,,,Lower-Middle Income
B0DRN77NJ1,1,3,0,195225.0,79.45,0.00,Lower-Middle Income
B0DPMMNDM3,1,3,0,100900.0,28.50,26.26,Low Income
B0DR8LLFDC,47,3,0,415713.0,27.57,8.48,Very Low Income
B0DRNG6MBF,1,3,0,546315.0,62.50,84.09,Lower-Middle Income
B0DR8PD71J,1,3,0,9871.0,43.24,0.00,Low Income
B0DR2LZ6ZG,92,3,0,1430749.0,27.34,0.00,Low Income
B0DR8C95VZ,1,3,0,937424.0,35.73,0.00,Low Income
B0CY6CTFXT,1,3,0,15100.0,167.43,0.00,Lower-Middle Income
B0DRHYLDGN,1,3,0,450164.0,54.09,66.65,Lower-Middle Income
B0DQY63FL6,1,3,0,408229.0,31.65,0.00,Low Income
B0DR7X81D7,1,3,0,442177.0,25.39,28.62,Low Income
B0DRPN8XZ9,76,3,0,2176304.0,98.69,80.84,Upper-Middle Income
B0DQ5TPNP7,1,3,0,1620516.0,40.95,0.00,Low Income
B0DRD6R8QR,1,3,0,2755.0,27.46,0.00,Low Income
B0DRCKF8D9,1,3,56,450520.0,25.50,11.86,Very Low Income
B0DNCY4T8Q,1,3,0,227705.0,53.98,56.90,Low Income
B0DL4T4GSH,1,3,0,49034.0,25.31,10.19,Very Low Income
B0DM8WWDXX,1,3,0,42381.0,34.37,36.04,Low Income
B0DB7GGFRG,1,3,0,6465.0,67.64,32.50,Low Income
B0DK6Z3NRJ,1,3,0,218068.0,102.80,0.00,Lower-Middle Income
B0DP2PKDFM,1,3,0,422260.0,32.17,31.09,Low Income
B0DP7FCWQ7,1,3,0,82362.0,37.40,0.00,Lower-Middle Income
B0DN9GP59F,1,3,0,359486.0,25.99,0.00,Very Low Income
B0DM8L2JZ8,1,3,54,1078483.0,65.40,152.96,Upper-Middle Income
B0DRRSBG9H,1,3,0,219865.0,,,Very Low Income
B0DNM44SBS,172,3,0,195511.0,27.38,10.60,Very Low Income
B0DKXSXD3K,1,3,0,41406.0,25.55,0.00,Low Income
B0DKXT84FD,1,3,0,191845.0,26.19,0.00,Low Income
B0DQG3354B,1,3,0,1847775.0,,,Low Income
B0DP9HF3CM,154,3,0,44445.0,25.95,23.50,Low Income
B0DP7SV6L4,1,3,0,52423.0,32.65,29.84,Low Income
B0DLVY2CCR,1,3,0,144165.0,36.66,48.66,Lower-Middle Income
B0DMS4VX74,87,3,0,218053.0,45.34,37.92,Lower-Middle Income
B0DMKK8Q8F,1,3,0,189195.0,27.30,0.00,Low Income
B0DB8D5M3F,1,3,0,521900.0,25.17,0.00,Low Income
B0DQCTPCB7,1,3,0,382720.0,52.24,35.69,Lower-Middle Income
B0DPW8SYD5,1,3,0,541038.0,25.03,10.66,Very Low Income
B0DQNSJT6G,1,3,0,36346.0,35.20,74.25,Lower-Middle Income
B0DPJN6YMW,102,3,0,1133955.0,29.01,32.16,Low Income
B0DR1YJWQQ,1,3,0,694427.0,25.48,9.73,Very Low Income
B0DRNM71ZR,1,3,0,682328.0,28.16,42.42,Low Income
B0DRNMP98J,1,3,49,127795.0,32.55,47.46,Lower-Middle Income
B0DRNP9BP8,1,3,26,1567686.0,28.85,70.21,Lower-Middle Income
B0DRNNL3HK,1,3,0,894637.0,28.80,70.20,Lower-Middle Income
B0DRCQVSD8,1,3,24,1356012.0,,,Low Income
B0DJ6SBPJ7,87,3,0,51819.0,280.35,60.15,Upper-Middle Income
B0DM89FBZ3,1,3,0,7195.0,27.90,0.00,Very Low Income
B0DMFQYSHP,1,3,0,115550.0,25.35,9.33,Very Low Income
B0DQ87FBV9,1,3,0,6728097.0,25.87,24.09,Low Income
B0DMV8993L,1,3,0,203527.0,88.83,106.79,Lower-Middle Income
B0DMFQB1CD,1,3,0,30604.0,25.35,9.46,Very Low Income
B0DMFH32S5,1,3,0,1769847.0,25.55,23.82,Low Income
B0DQCZ9KHV,1,3,0,123630.0,25.03,6.02,Very Low Income
B0DQCZQGT2,1,3,0,309058.0,25.43,11.97,Very Low Income
B0DQLZPLW2,1,3,54,498682.0,258.65,0.00,Lower-Middle Income
B0DQ1C5C53,1,3,0,1258043.0,,,Low Income
B0DPMNK6X1,1,3,0,74992.0,34.34,0.00,Lower-Middle Income
B0DP4RJ5XT,1,3,0,1234259.0,25.49,9.80,Very Low Income
B0DLGT7VPC,1,3,0,1950190.0,53.72,73.98,Lower-Middle Income
B0DKFQFD59,151,3,0,227389.0,,,
B0DL5RM99N,1,3,0,50900.0,57.53,0.00,Lower-Middle Income
B0DN51TVT6,1,3,0,1993520.0,27.06,33.81,Low Income
B0DL576VBT,93,3,0,28548.0,87.03,22.46,Upper-Middle Income
B0DRP25DFJ,1,3,0,858715.0,25.23,34.26,Low Income
B0DQTQVBGS,1,3,0,638276.0,27.38,21.84,Very Low Income
B0DRNYHG9Y,1,3,0,153025.0,180.97,0.00,Upper-Middle Income
B0DR2DMM28,1,3,0,92031.0,100.40,62.22,Lower-Middle Income
B0DK99YL77,1,3,0,933342.0,,,Very Low Income
B0DNQDCTT8,1,3,0,951375.0,40.02,0.00,Low Income
B0DRNPHQQB,1,3,0,504601.0,25.07,10.14,Very Low Income
B0DRNPCKGM,1,3,0,1534268.0,29.78,11.90,Very Low Income
B0DQ4S77R9,1,3,0,872944.0,25.26,0.00,Low Income
B0DKXHZV3R,1,3,0,230041.0,45.49,0.00,Low Income
B0DQ6YRFJM,1,3,0,591534.0,25.43,0.00,Low Income
B0DM967BNJ,1,3,0,57120.0,68.80,0.00,Lower-Middle Income
B0DKX8VVYS,1,3,0,361842.0,41.38,0.00,Low Income
B0DGB5PCCW,213,3,0,464499.0,25.57,0.00,Low Income
B0DNMM2WKP,1,3,0,324521.0,28.34,15.84,Low Income
B0DM1K673R,1,3,0,92502.0,25.39,9.44,Very Low Income
B0DRFC4ZZV,1,3,0,594852.0,25.43,0.00,Lower-Middle Income
B0DP2S99JV,1,3,0,742064.0,42.22,42.49,Low Income
B0DHGNLSHG,1,3,0,1463337.0,,,Low Income
B0DP437GD2,1,3,0,372023.0,,,Low Income
B0DP2FQV5F,1,3,0,601045.0,57.23,60.27,Lower-Middle Income
B0DK8HMLWY,193,3,0,11083.0,58.55,24.08,Low Income
B0DNW4R1LV,1,3,0,971343.0,90.79,68.75,Lower-Middle Income
B0DRN6RDKH,1,3,0,357778.0,32.34,30.18,Low Income
B0DLW2Y4VR,98,3,0,1394082.0,122.75,86.88,Upper-Middle Income
B0DRCT9F2C,1,3,0,194152.0,30.38,36.13,Low Income
B0DJQT6ZWX,173,3,0,125756.0,,,Low Income
B0DQPQ3GRM,1,3,0,63249.0,,,Very Low Income
B0DRH3WG81,1,3,0,317986.0,25.39,13.91,Low Income
B0DQY636JT,1,3,0,412010.0,25.03,0.00,Very Low Income
B0DL4SGDJ7,1,3,0,50686.0,25.72,10.57,Very Low Income
B0DNK3YHTF,1,3,0,275005.0,25.51,0.00,Very Low Income
